Year,Industry,Age group,Characteristics,Male Participation Rate (%),Female Participation Rate (%),Difference (%)
1982,"Agriculture [111-112, 1100, 1151-1152]",55 years and over,Full-time employment,87.32854343566298,23.122142390594387,64.20640104506859
1982,"Agriculture [111-112, 1100, 1151-1152]",55 years and over,Part-time employment,76.60377358490565,57.12264150943397,19.481132075471685
1982,"Business, building and other support services [55, 56]",15 to 24 years,Employment,65.57082547381657,56.819494167917775,8.751331305898795
1982,"Business, building and other support services [55, 56]",15 to 24 years,Full-time employment,63.53109137055838,54.82233502538072,8.708756345177662
1982,"Business, building and other support services [55, 56]",15 to 24 years,Part-time employment,125.45146726862303,127.99097065462755,-2.5395033860045118
1982,"Business, building and other support services [55, 56]",15 years and over,Employment,59.32521087160261,44.71649484536082,14.608716026241787
1982,"Business, building and other support services [55, 56]",15 years and over,Full-time employment,65.02835538752365,38.434152488972906,26.59420289855074
1982,"Business, building and other support services [55, 56]",15 years and over,Part-time employment,47.70642201834862,63.40468909276249,-15.69826707441387
1982,"Business, building and other support services [55, 56]",25 to 54 years,Employment,61.65464743589744,48.301282051282044,13.353365384615394
1982,"Business, building and other support services [55, 56]",25 to 54 years,Full-time employment,70.98009950248758,43.11221669430625,27.867882808181328
1982,"Business, building and other support services [55, 56]",25 to 54 years,Part-time employment,65.21739130434783,99.29015084294588,-34.07275953859805
1982,"Business, building and other support services [55, 56]",55 years and over,Employment,74.76459510357816,61.5819209039548,13.182674199623357
1982,"Business, building and other support services [55, 56]",55 years and over,Full-time employment,95.34510433386838,60.67415730337079,34.67094703049759
1982,"Business, building and other support services [55, 56]",55 years and over,Part-time employment,53.38983050847458,46.61016949152542,6.779661016949163
1982,Construction [23],15 to 24 years,Employment,89.93890020366601,24.64358452138493,65.29531568228109
1982,Construction [23],15 to 24 years,Full-time employment,90.87624209575428,28.651008732309542,62.22523336344474
1982,Construction [23],15 to 24 years,Part-time employment,82.22222222222223,56.00000000000001,26.22222222222222
1982,Construction [23],15 years and over,Employment,90.34638086362224,9.661385523454491,80.68499534016775
1982,Construction [23],15 years and over,Full-time employment,93.04413492196676,6.955865078033228,86.08826984393353
1982,Construction [23],15 years and over,Part-time employment,62.10416666666667,66.1309523809524,-4.026785714285722
1982,Construction [23],25 to 54 years,Employment,90.02754820936639,9.961432506887052,80.06611570247934
1982,Construction [23],25 to 54 years,Full-time employment,93.33490343853039,7.253886010362693,86.0810174281677
1982,Construction [23],25 to 54 years,Part-time employment,50.49431537320811,73.62827483934751,-23.1339594661394
1982,Construction [23],55 years and over,Employment,92.95774647887323,28.13194959229059,64.82579688658265
1982,Construction [23],55 years and over,Full-time employment,94.87603305785123,20.909090909090907,73.96694214876032
1982,Construction [23],55 years and over,Part-time employment,108.4158415841584,50.49504950495049,57.920792079207914
1982,Educational services [61],15 to 24 years,Employment,39.63890935887988,63.66985998526161,-24.03095062638173
1982,Educational services [61],15 to 24 years,Full-time employment,42.12907117008443,73.9083232810615,-31.77925211097707
1982,Educational services [61],15 to 24 years,Part-time employment,82.91746641074856,71.07211406635592,11.845352344392637
1982,Educational services [61],15 years and over,Employment,44.606245019198724,55.3865101789466,-10.780265159747877
1982,Educational services [61],15 years and over,Full-time employment,50.08976660682226,49.91921005385997,0.17055655296228878
1982,Educational services [61],15 years and over,Part-time employment,23.69548872180451,78.23308270676691,-54.5375939849624
1982,Educational services [61],25 to 54 years,Employment,43.86852085967129,56.131479140328686,-12.262958280657394
1982,Educational services [61],25 to 54 years,Full-time employment,49.76060935799782,50.22850924918391,-0.4678998911860859
1982,Educational services [61],25 to 54 years,Part-time employment,30.811671087533156,84.82758620689656,-54.0159151193634
1982,Educational services [61],55 years and over,Employment,64.4606413994169,44.97813411078718,19.48250728862972
1982,Educational services [61],55 years and over,Full-time employment,71.76470588235294,37.843137254901954,33.92156862745099
1982,Educational services [61],55 years and over,Part-time employment,59.09090909090908,70.9090909090909,-11.818181818181827
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Employment,24.09811090798294,85.8013406459476,-61.70322973796466
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Full-time employment,27.386480908152738,87.78809769521844,-60.401616787065706
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Part-time employment,64.38979963570127,130.69216757741347,-66.3023679417122
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Employment,40.23064492434258,59.762009695901284,-19.531364771558707
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Full-time employment,42.21308103661045,57.786918963389546,-15.573837926779099
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Part-time employment,36.40458239498678,83.83824537354353,-47.43366297855675
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Employment,43.297242995870086,56.72508092421029,-13.427837928340203
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Full-time employment,46.69875354806861,53.30124645193137,-6.60249290386276
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Part-time employment,38.46153846153846,109.84848484848486,-71.38694638694639
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Employment,63.96790663749088,44.76659372720642,19.201312910284457
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Full-time employment,73.49081364829398,63.6920384951881,9.798775153105879
1982,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Part-time employment,93.89671361502347,107.04225352112675,-13.14553990610328
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Employment,82.12801330008314,43.43308395677473,38.69492934330841
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Full-time employment,82.2454308093995,43.559617058311574,38.68581375108792
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Part-time employment,81.4814814814815,,
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Employment,87.83897591376116,12.211554657234295,75.62742125652687
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Full-time employment,88.67695508930119,13.66973007340616,75.00722501589503
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Part-time employment,73.80952380952382,91.07142857142857,-17.261904761904745
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Employment,88.71576959395657,13.561011436365543,75.15475815759102
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Full-time employment,89.75162768266217,12.260536398467435,77.49109128419474
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Part-time employment,57.627118644067785,91.52542372881356,-33.89830508474578
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Employment,93.2135728542914,37.3253493013972,55.888223552894196
1982,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Full-time employment,94.49152542372882,,
1982,Goods-producing sector,15 to 24 years,Employment,75.27590548848234,24.71668765276646,50.55921783571588
1982,Goods-producing sector,15 to 24 years,Full-time employment,76.13664699526225,23.83841742166071,52.298229573601546
1982,Goods-producing sector,15 to 24 years,Part-time employment,68.20652173913044,43.06216032608696,25.144361413043477
1982,Goods-producing sector,15 years and over,Employment,78.2726425284465,21.72291848541793,56.54972404302856
1982,Goods-producing sector,15 years and over,Full-time employment,80.50550669519056,19.49290864432296,61.0125980508676
1982,Goods-producing sector,15 years and over,Part-time employment,46.8736042876284,53.148727110317104,-6.275122822688701
1982,Goods-producing sector,25 to 54 years,Employment,78.09310594587475,21.90469919448651,56.18840675138824
1982,Goods-producing sector,25 to 54 years,Full-time employment,80.62909325707962,19.373212803246933,61.25588045383269
1982,Goods-producing sector,25 to 54 years,Part-time employment,28.051001821493628,71.99453551912568,-43.94353369763205
1982,Goods-producing sector,55 years and over,Employment,83.99436751936162,17.580380192443084,66.41398732691853
1982,Goods-producing sector,55 years and over,Full-time employment,86.6018158236057,14.723735408560312,71.87808041504539
1982,Goods-producing sector,55 years and over,Part-time employment,64.9636039005631,63.864853728883396,1.0987501716797041
1982,Health care and social assistance [62],15 to 24 years,Employment,18.684546615581098,82.98850574712642,-64.30395913154533
1982,Health care and social assistance [62],15 to 24 years,Full-time employment,19.195462024768336,83.8269680436477,-64.63150601887936
1982,Health care and social assistance [62],15 to 24 years,Part-time employment,61.428218433407466,88.96219421793921,-27.533975784531748
1982,Health care and social assistance [62],15 years and over,Employment,22.34657039711191,77.6689014956163,-55.322331098504385
1982,Health care and social assistance [62],15 years and over,Full-time employment,26.660725303352294,73.33927469664769,-46.6785493932954
1982,Health care and social assistance [62],15 years and over,Part-time employment,14.065659569406447,90.71606994171523,-76.65041037230878
1982,Health care and social assistance [62],25 to 54 years,Employment,23.173199430412954,76.83429513602638,-53.661095705613434
1982,Health care and social assistance [62],25 to 54 years,Full-time employment,28.526011560693647,71.46435452793834,-42.938342967244694
1982,Health care and social assistance [62],25 to 54 years,Part-time employment,13.736078299021262,95.64630442119473,-81.91022612217347
